id,customer_id,price,payment_method,employee_id,order_time
42214,608,20.0,cash,6,2024-08-08 20:53:10
42215,609,1.5,credit_card,2,2024-08-08 17:18:46
42216,691,2.0,credit_card,4,2024-08-08 13:12:13
42217,629,20.0,credit_card,1,2024-08-08 06:13:42
42218,786,22.0,cash,6,2024-08-08 03:44:06
42219,245,10.0,cash,5,2024-08-08 20:48:48
42220,703,10.0,credit_card,1,2024-08-08 15:05:06
42221,1000,11.0,credit_card,1,2024-08-08 17:00:00
42222,627,10.0,cash,1,2024-08-08 20:30:52
42223,237,12.0,cash,3,2024-08-08 17:16:01
42224,741,10.0,credit_card,3,2024-08-08 07:04:40
42225,532,20.0,cash,4,2024-08-08 18:21:09
42226,929,10.0,cash,2,2024-08-08 01:03:34
42227,570,22.0,credit_card,1,2024-08-08 14:59:19
42228,619,10.0,cash,5,2024-08-08 20:27:43
42229,938,21.5,credit_card,1,2024-08-08 13:19:55
42230,268,21.0,credit_card,3,2024-08-08 08:48:09
42231,174,0.25,credit_card,5,2024-08-08 20:41:18
42232,280,10.0,credit_card,2,2024-08-08 02:03:44
42233,841,20.0,cash,6,2024-08-08 22:37:53
42234,960,26.0,credit_card,5,2024-08-08 07:40:19
42235,649,1.0,credit_card,6,2024-08-08 03:32:14
42236,666,13.5,cash,5,2024-08-08 23:42:59
42237,426,27.0,credit_card,1,2024-08-08 14:11:27
42238,1,13.5,cash,2,2024-08-08 00:49:21
42239,102,10.0,credit_card,6,2024-08-08 13:46:05
42240,496,20.0,credit_card,6,2024-08-08 14:06:43
42241,195,35.0,credit_card,1,2024-08-08 22:57:55
42242,255,12.5,credit_card,5,2024-08-08 11:38:20
42243,102,20.0,credit_card,1,2024-08-08 04:05:08
42244,753,10.0,credit_card,3,2024-08-08 17:06:46
42245,694,21.5,credit_card,4,2024-08-08 21:47:04
42246,538,22.0,credit_card,5,2024-08-08 11:31:29
42247,12,10.0,cash,1,2024-08-08 05:23:23
42248,626,30.0,cash,6,2024-08-08 02:27:29
42249,933,2.0,credit_card,3,2024-08-08 04:14:57
42250,451,20.25,credit_card,2,2024-08-08 02:33:52
42251,993,12.0,cash,4,2024-08-08 15:37:38
42252,921,30.0,cash,5,2024-08-08 20:11:17
42253,409,4.25,credit_card,1,2024-08-08 23:10:06
42254,881,13.5,credit_card,1,2024-08-08 09:48:38
42255,281,11.0,credit_card,2,2024-08-08 00:44:19
42256,650,10.0,cash,5,2024-08-08 19:05:32
42257,809,18.5,cash,5,2024-08-08 14:42:04
42258,795,30.0,credit_card,5,2024-08-08 13:00:55
42259,24,10.0,cash,5,2024-08-08 21:34:11
42260,249,10.0,credit_card,5,2024-08-08 01:07:25
42261,252,20.0,cash,1,2024-08-08 22:25:28
42262,498,30.0,credit_card,4,2024-08-08 15:07:11
42263,209,10.25,cash,3,2024-08-08 16:50:15
42264,252,20.0,cash,4,2024-08-08 16:23:35
42265,305,10.0,credit_card,2,2024-08-08 12:40:08
42266,465,22.0,cash,6,2024-08-08 12:38:27
42267,751,10.0,credit_card,6,2024-08-08 04:21:09
42268,824,16.0,cash,4,2024-08-08 05:50:32
42269,629,14.0,cash,3,2024-08-08 13:45:33
42270,7,20.0,cash,5,2024-08-08 05:40:33
42271,989,20.0,cash,5,2024-08-08 05:37:48
42272,836,30.0,credit_card,3,2024-08-08 13:06:35
42273,16,30.0,cash,5,2024-08-08 01:23:57
42274,202,2.0,credit_card,6,2024-08-08 13:21:13
42275,268,3.0,credit_card,5,2024-08-08 12:26:04
42276,772,10.0,cash,3,2024-08-08 03:27:21
42277,984,20.0,credit_card,4,2024-08-08 14:53:25
42278,597,20.0,credit_card,6,2024-08-08 10:58:46
42279,86,22.0,cash,4,2024-08-08 19:18:25
42280,752,20.0,credit_card,3,2024-08-08 06:46:59
42281,703,10.0,credit_card,3,2024-08-08 03:16:16
42282,264,27.0,cash,1,2024-08-08 06:08:22
42283,814,2.0,credit_card,3,2024-08-09 09:38:07
42284,334,2.0,cash,5,2024-08-09 10:35:56
42285,733,0.25,credit_card,3,2024-08-09 23:17:31
42286,215,25.0,credit_card,5,2024-08-09 11:58:44
42287,335,12.0,cash,5,2024-08-09 03:19:50
42288,162,20.25,cash,2,2024-08-09 19:13:47
42289,989,2.0,cash,1,2024-08-09 14:03:56
42290,29,11.0,credit_card,2,2024-08-09 06:44:45
42291,298,10.0,cash,5,2024-08-09 17:57:31
42292,666,10.0,credit_card,3,2024-08-09 10:03:38
42293,357,22.0,cash,4,2024-08-09 09:56:26
42294,420,30.0,credit_card,4,2024-08-09 07:22:06
42295,600,0.25,credit_card,6,2024-08-09 16:10:21
42296,191,35.0,credit_card,3,2024-08-09 06:22:20
42297,460,10.0,cash,1,2024-08-09 19:12:40
42298,228,13.0,credit_card,5,2024-08-09 05:56:05
42299,596,12.0,cash,1,2024-08-09 21:15:43
42300,615,12.5,cash,2,2024-08-09 07:17:17
42301,870,30.0,credit_card,2,2024-08-09 13:21:47
42302,505,13.5,credit_card,5,2024-08-09 10:29:10
42303,472,10.0,cash,6,2024-08-09 03:00:58
42304,850,20.0,credit_card,6,2024-08-09 00:32:14
42305,669,1.5,credit_card,6,2024-08-09 21:05:23
42306,622,22.0,credit_card,3,2024-08-09 17:54:38
42307,846,1.0,credit_card,4,2024-08-09 03:23:13
42308,257,30.0,cash,2,2024-08-09 02:01:20
42309,576,1.0,cash,1,2024-08-09 16:43:41
42310,935,1.0,cash,5,2024-08-09 17:52:03
42311,263,14.0,cash,3,2024-08-09 13:24:53
42312,84,11.5,cash,6,2024-08-09 22:17:08
42313,794,22.0,credit_card,3,2024-08-09 22:59:36
42314,90,11.75,credit_card,2,2024-08-09 23:03:43
42315,870,20.0,credit_card,6,2024-08-09 22:52:21
42316,701,30.0,credit_card,2,2024-08-09 20:29:13
42317,656,20.0,credit_card,5,2024-08-09 16:28:17
42318,358,22.0,credit_card,3,2024-08-09 18:51:45
42319,126,15.0,cash,1,2024-08-09 11:54:50
42320,690,10.0,credit_card,5,2024-08-09 08:16:33
42321,216,12.0,cash,6,2024-08-09 17:38:51
42322,959,19.0,cash,2,2024-08-09 17:57:33
42323,353,21.5,credit_card,5,2024-08-09 07:19:22
42324,173,20.0,cash,6,2024-08-09 04:27:02
42325,674,2.0,credit_card,5,2024-08-09 19:29:47
42326,277,20.0,credit_card,5,2024-08-09 04:29:32
42327,120,20.0,cash,4,2024-08-09 10:51:38
42328,98,22.0,cash,1,2024-08-09 17:44:02
42329,800,10.0,credit_card,4,2024-08-09 01:10:16
42330,664,10.0,cash,3,2024-08-09 21:37:27
42331,993,10.0,credit_card,6,2024-08-09 02:20:36
42332,280,22.0,credit_card,1,2024-08-09 07:01:40
42333,786,22.0,credit_card,2,2024-08-09 07:13:33
42334,538,1.5,credit_card,2,2024-08-09 04:39:58
42335,320,10.0,cash,1,2024-08-09 05:07:24
42336,760,27.0,cash,2,2024-08-09 20:08:03
42337,948,13.5,cash,3,2024-08-09 11:28:02
42338,644,11.5,cash,6,2024-08-09 04:02:06
42339,403,20.0,credit_card,2,2024-08-09 23:12:08
42340,602,22.0,cash,4,2024-08-09 10:33:45
42341,308,17.0,credit_card,4,2024-08-09 15:11:18
42342,666,11.0,credit_card,5,2024-08-09 12:25:06
42343,736,22.0,credit_card,3,2024-08-09 22:00:35
42344,101,22.0,credit_card,2,2024-08-09 04:27:09
42345,711,22.0,cash,1,2024-08-09 05:05:26
42346,546,30.0,credit_card,6,2024-08-09 04:52:38
42347,281,10.0,cash,2,2024-08-09 10:45:43
42348,279,20.0,credit_card,6,2024-08-09 16:00:10
42349,366,10.0,credit_card,1,2024-08-09 15:03:58
42350,544,20.0,credit_card,1,2024-08-09 11:50:19
42351,92,0.25,cash,6,2024-08-09 06:24:59
42352,49,13.5,credit_card,2,2024-08-09 11:44:39
42353,434,21.0,credit_card,4,2024-08-09 18:38:28
42354,544,2.0,credit_card,2,2024-08-09 07:59:04
42355,278,2.0,cash,3,2024-08-09 04:19:45
42356,346,1.5,credit_card,1,2024-08-09 05:11:16
42357,149,30.0,credit_card,3,2024-08-09 03:14:20
42358,922,20.25,cash,2,2024-08-09 11:34:10
42359,712,10.0,credit_card,6,2024-08-09 12:37:49
42360,51,10.0,credit_card,3,2024-08-09 12:56:13
42361,616,10.0,cash,2,2024-08-09 05:28:38
42362,285,12.0,credit_card,5,2024-08-09 19:25:52
42363,717,25.0,cash,2,2024-08-09 20:46:47
42364,383,1.5,cash,1,2024-08-09 06:28:31
42365,856,10.0,cash,6,2024-08-09 02:16:27
42366,640,2.0,credit_card,1,2024-08-09 02:27:36
42367,743,1.5,cash,1,2024-08-09 08:28:19
42368,807,2.0,credit_card,1,2024-08-09 13:10:27
42369,759,25.25,credit_card,2,2024-08-09 16:22:09
42370,643,11.5,credit_card,2,2024-08-09 21:03:19
42371,816,2.0,cash,2,2024-08-09 01:11:14
42372,913,21.5,cash,1,2024-08-09 21:37:04
42373,896,20.0,cash,1,2024-08-09 09:43:21
42374,452,20.0,cash,3,2024-08-09 08:54:26
42375,122,12.0,cash,1,2024-08-09 14:36:26
42376,733,12.0,credit_card,5,2024-08-09 02:22:12
42377,646,22.0,cash,5,2024-08-09 15:42:25
42378,4,2.0,credit_card,3,2024-08-09 06:39:12
42379,352,3.0,credit_card,2,2024-08-09 17:42:13
42380,814,10.0,credit_card,4,2024-08-09 20:39:54
42381,268,10.0,credit_card,5,2024-08-09 15:39:07
42382,170,2.0,cash,3,2024-08-09 18:21:55
42383,238,10.25,credit_card,1,2024-08-09 06:17:53
42384,221,25.0,cash,4,2024-08-09 23:22:27
42385,603,20.0,cash,3,2024-08-09 09:28:47
42386,124,12.0,cash,5,2024-08-09 18:57:53
42387,306,15.0,credit_card,2,2024-08-09 12:36:21
42388,320,11.5,credit_card,5,2024-08-09 03:38:59
42389,422,25.0,credit_card,3,2024-08-09 21:00:15
42390,937,12.0,credit_card,6,2024-08-09 16:26:09
42391,361,30.0,credit_card,5,2024-08-09 14:19:34
42392,430,27.0,cash,6,2024-08-09 23:10:43
42393,730,13.0,cash,1,2024-08-09 08:55:01
42394,883,11.0,credit_card,6,2024-08-09 21:55:04
42395,436,22.0,cash,4,2024-08-09 22:51:57
42396,299,20.0,credit_card,2,2024-08-09 23:14:26
42397,408,15.0,cash,3,2024-08-09 22:42:50
42398,615,10.0,cash,4,2024-08-09 16:15:58
42399,474,13.0,credit_card,2,2024-08-09 04:15:57
42400,324,10.0,cash,2,2024-08-09 10:50:51
42401,548,10.0,credit_card,6,2024-08-09 23:32:30
42402,898,30.0,credit_card,3,2024-08-09 00:28:58
42403,239,10.0,cash,3,2024-08-09 12:00:17
42404,546,10.0,cash,4,2024-08-09 13:40:04
42405,239,10.0,cash,6,2024-08-09 03:52:00
42406,240,3.0,cash,1,2024-08-09 16:41:04
42407,800,10.0,credit_card,4,2024-08-09 15:02:06
42408,964,20.0,credit_card,6,2024-08-09 06:14:01
42409,107,22.0,credit_card,1,2024-08-09 00:38:59
42410,372,0.25,credit_card,5,2024-08-09 05:16:31
42411,178,10.0,credit_card,3,2024-08-09 18:22:56
42412,489,15.0,credit_card,6,2024-08-09 23:42:07
42413,656,2.0,credit_card,6,2024-08-09 08:01:01
42414,414,10.0,cash,2,2024-08-09 15:24:19
42415,506,2.0,cash,5,2024-08-09 07:30:08
42416,773,2.0,credit_card,5,2024-08-09 11:58:27
42417,122,25.25,cash,5,2024-08-09 03:25:53
42418,394,22.0,credit_card,4,2024-08-09 15:58:57
42419,994,13.5,credit_card,5,2024-08-09 19:00:55
42420,481,12.0,credit_card,4,2024-08-09 02:25:53
42421,217,10.0,cash,4,2024-08-09 05:50:10
42422,187,12.0,credit_card,6,2024-08-09 20:11:00
42423,544,10.0,credit_card,4,2024-08-09 11:58:28
42424,147,11.75,credit_card,4,2024-08-09 16:24:18
42425,773,30.0,cash,2,2024-08-09 20:28:50
42426,302,17.0,cash,4,2024-08-09 23:15:43
42427,152,1.5,cash,4,2024-08-09 23:13:48
42428,711,10.0,credit_card,6,2024-08-09 18:27:26
42429,459,12.0,cash,1,2024-08-09 07:27:17
42430,351,15.0,credit_card,6,2024-08-09 03:35:01
42431,771,25.0,cash,4,2024-08-09 03:36:45
42432,404,21.0,cash,6,2024-08-09 07:34:50
42433,941,10.0,cash,6,2024-08-09 03:37:14
42434,640,4.0,cash,6,2024-08-09 14:48:48
42435,926,2.0,cash,6,2024-08-09 08:12:57
42436,409,5.5,cash,3,2024-08-09 22:51:21
42437,228,20.0,credit_card,3,2024-08-09 06:25:07
42438,897,12.0,credit_card,3,2024-08-09 19:21:06
42439,277,10.0,credit_card,2,2024-08-09 13:26:42
42440,842,35.0,credit_card,6,2024-08-09 13:55:44
42441,412,4.0,cash,2,2024-08-09 18:23:31
42442,455,10.0,credit_card,3,2024-08-09 11:55:08
42443,666,18.5,credit_card,1,2024-08-09 03:15:14
42444,138,30.0,cash,6,2024-08-09 13:19:59
42445,729,10.0,credit_card,5,2024-08-09 19:55:30
42446,745,4.0,credit_card,4,2024-08-09 09:07:05
42447,810,20.0,credit_card,6,2024-08-09 10:45:09
42448,228,10.0,credit_card,2,2024-08-09 12:54:16
42449,210,11.5,cash,1,2024-08-09 03:22:33
42450,638,25.25,cash,6,2024-08-09 07:22:57
42451,6,11.0,cash,2,2024-08-09 09:54:16
42452,869,10.0,credit_card,2,2024-08-09 01:39:45
42453,248,20.0,cash,6,2024-08-09 13:30:50
42454,905,27.0,credit_card,3,2024-08-09 08:16:28
42455,412,10.0,credit_card,3,2024-08-09 21:31:48
42456,528,2.0,cash,2,2024-08-09 04:19:04
42457,103,30.0,credit_card,2,2024-08-09 22:25:49
42458,951,20.0,credit_card,5,2024-08-09 02:10:03
42459,446,10.0,credit_card,1,2024-08-09 19:09:46
42460,764,10.0,cash,6,2024-08-09 01:53:45
42461,386,11.5,cash,5,2024-08-09 08:23:54
42462,833,35.0,credit_card,6,2024-08-09 15:12:43
42463,752,30.0,credit_card,1,2024-08-09 21:10:17
42464,83,0.25,cash,1,2024-08-09 16:24:54
42465,913,2.0,cash,2,2024-08-09 11:31:18
42466,873,25.0,cash,4,2024-08-09 01:23:52
42467,402,18.0,cash,4,2024-08-09 13:38:15
42468,864,10.0,cash,2,2024-08-09 13:07:53
42469,683,12.0,cash,5,2024-08-09 19:46:37
42470,897,10.0,cash,5,2024-08-09 22:30:42
42471,368,1.0,cash,2,2024-08-09 15:47:29
42472,802,10.0,credit_card,5,2024-08-09 00:29:26
42473,656,30.0,cash,1,2024-08-09 22:53:35
42474,347,20.0,cash,6,2024-08-09 11:17:19
42475,630,13.5,cash,1,2024-08-09 19:34:53
42476,387,10.0,cash,3,2024-08-09 02:08:45
42477,338,30.0,cash,2,2024-08-09 13:38:45
42478,704,21.5,credit_card,6,2024-08-10 06:02:05
42479,672,10.0,cash,6,2024-08-10 21:45:19
42480,521,20.0,cash,3,2024-08-10 21:59:18
42481,293,12.25,credit_card,1,2024-08-10 03:18:21
42482,207,10.0,credit_card,4,2024-08-10 12:30:44
42483,294,30.0,cash,3,2024-08-10 07:06:52
42484,789,11.5,cash,5,2024-08-10 11:38:33
42485,839,20.25,credit_card,3,2024-08-10 12:05:37
42486,570,11.5,cash,3,2024-08-10 15:40:29
42487,522,12.0,cash,3,2024-08-10 02:44:45
42488,14,20.0,cash,3,2024-08-10 14:43:38
42489,529,21.0,cash,6,2024-08-10 14:27:17
42490,282,12.0,cash,4,2024-08-10 17:21:33
42491,619,2.0,cash,4,2024-08-10 07:27:20
42492,244,20.25,credit_card,5,2024-08-10 02:28:56
42493,684,10.0,credit_card,3,2024-08-10 11:12:33
42494,62,2.0,credit_card,6,2024-08-10 03:45:07
42495,712,15.0,credit_card,4,2024-08-10 08:25:33
42496,707,30.0,cash,6,2024-08-10 21:45:09
42497,423,10.0,credit_card,2,2024-08-10 12:36:50
42498,492,0.25,credit_card,1,2024-08-10 18:51:54
42499,472,22.0,credit_card,2,2024-08-10 17:41:36
42500,578,20.0,credit_card,3,2024-08-10 22:54:44
42501,407,3.5,cash,3,2024-08-10 11:02:06
42502,241,20.25,cash,5,2024-08-10 23:53:33
42503,736,10.0,credit_card,1,2024-08-10 02:47:09
42504,121,12.0,credit_card,2,2024-08-10 16:20:08
42505,407,21.0,credit_card,5,2024-08-10 22:55:16
42506,723,30.0,cash,5,2024-08-10 08:01:40
42507,141,10.0,credit_card,4,2024-08-10 06:33:55
42508,351,20.0,credit_card,6,2024-08-10 09:48:40
42509,482,22.0,credit_card,6,2024-08-10 11:55:45
42510,411,3.25,credit_card,3,2024-08-10 00:44:36
42511,704,35.0,credit_card,5,2024-08-10 02:50:46
42512,811,2.0,credit_card,4,2024-08-10 12:40:53
42513,345,10.0,cash,4,2024-08-10 04:51:53
42514,396,5.5,cash,1,2024-08-10 05:45:48
42515,39,10.0,credit_card,1,2024-08-10 12:35:54
42516,351,10.0,cash,2,2024-08-10 12:00:54
42517,719,10.0,credit_card,1,2024-08-10 18:26:43
42518,617,12.0,cash,2,2024-08-10 19:33:39
42519,106,12.0,cash,1,2024-08-10 16:06:22
42520,309,18.0,cash,4,2024-08-10 23:01:15
42521,316,10.0,credit_card,4,2024-08-10 20:10:03
42522,239,1.5,credit_card,2,2024-08-10 23:53:34
42523,257,3.5,credit_card,2,2024-08-10 09:22:14
42524,289,21.0,credit_card,4,2024-08-10 08:18:10
42525,841,13.5,credit_card,4,2024-08-10 10:03:26
42526,504,10.0,credit_card,4,2024-08-10 15:36:31
42527,339,20.0,cash,5,2024-08-10 22:23:44
42528,379,30.0,credit_card,4,2024-08-10 17:08:32
42529,204,12.0,cash,3,2024-08-10 00:23:07
42530,258,10.0,credit_card,3,2024-08-10 19:01:11
42531,103,13.0,cash,5,2024-08-10 04:32:37
42532,822,12.0,credit_card,2,2024-08-10 21:19:27
42533,953,30.0,credit_card,2,2024-08-10 22:28:53
42534,245,12.0,credit_card,4,2024-08-10 13:35:11
42535,585,14.0,cash,4,2024-08-10 10:37:02
42536,903,3.0,cash,1,2024-08-10 06:41:03
42537,575,12.0,credit_card,3,2024-08-10 23:21:35
42538,510,22.0,cash,1,2024-08-10 22:39:17
42539,218,10.0,cash,5,2024-08-10 21:08:36
42540,304,10.0,credit_card,3,2024-08-10 07:28:59
42541,515,11.75,cash,4,2024-08-10 11:08:56
42542,131,3.0,credit_card,5,2024-08-10 06:04:52
42543,449,30.0,cash,2,2024-08-10 18:32:25
42544,374,14.0,credit_card,2,2024-08-10 09:00:34
42545,796,25.0,credit_card,4,2024-08-10 16:06:41
42546,780,12.0,cash,6,2024-08-10 22:15:10
42547,328,10.25,cash,6,2024-08-10 10:20:37
42548,127,21.5,cash,4,2024-08-10 18:50:47
42549,74,11.0,credit_card,2,2024-08-10 19:03:46
42550,652,20.0,credit_card,4,2024-08-10 02:27:11
42551,783,1.5,credit_card,2,2024-08-10 03:26:58
42552,996,13.0,cash,4,2024-08-10 09:23:34
42553,593,10.0,credit_card,2,2024-08-10 18:58:55
42554,672,12.0,cash,2,2024-08-10 08:12:20
42555,334,11.5,credit_card,5,2024-08-10 01:27:57
42556,252,10.25,credit_card,1,2024-08-10 23:32:34
42557,774,22.0,cash,4,2024-08-10 09:06:38
42558,851,22.0,credit_card,4,2024-08-10 06:53:32
42559,392,22.0,cash,4,2024-08-10 00:38:07
42560,179,10.0,credit_card,3,2024-08-10 02:40:51
42561,950,27.0,credit_card,1,2024-08-10 14:33:01
42562,204,20.0,credit_card,3,2024-08-10 07:51:41
42563,154,10.0,cash,6,2024-08-10 08:55:58
42564,427,3.0,credit_card,4,2024-08-10 16:15:41
42565,959,14.0,cash,1,2024-08-10 06:22:35
42566,107,27.0,credit_card,1,2024-08-10 16:55:49
42567,897,12.0,cash,3,2024-08-10 08:16:24
42568,143,27.0,credit_card,1,2024-08-10 08:22:52
42569,624,27.0,credit_card,3,2024-08-10 18:19:56
42570,795,30.0,credit_card,1,2024-08-10 12:58:30
42571,300,15.0,credit_card,5,2024-08-10 05:46:32
42572,586,25.0,credit_card,3,2024-08-10 02:42:50
42573,483,2.0,cash,5,2024-08-10 14:04:08
42574,603,20.25,cash,2,2024-08-10 15:41:54
42575,958,30.0,cash,4,2024-08-10 08:59:05
42576,389,20.0,cash,4,2024-08-10 00:42:03
42577,299,22.0,cash,6,2024-08-10 10:48:36
42578,64,20.0,cash,1,2024-08-10 13:54:22
42579,957,12.0,cash,6,2024-08-10 08:47:36
42580,24,22.0,credit_card,6,2024-08-10 16:36:49
42581,94,10.0,credit_card,4,2024-08-10 20:45:57
42582,599,2.0,credit_card,4,2024-08-10 11:57:06
42583,781,10.0,cash,4,2024-08-10 16:23:39
42584,314,22.0,cash,2,2024-08-10 02:15:25
42585,385,20.0,credit_card,2,2024-08-10 23:36:54
42586,797,25.0,credit_card,1,2024-08-10 11:01:35
42587,439,12.5,credit_card,6,2024-08-10 21:13:07
42588,102,20.0,cash,6,2024-08-10 22:51:19
42589,668,22.0,cash,2,2024-08-10 08:38:49
42590,586,22.0,credit_card,6,2024-08-10 23:41:04
42591,958,11.0,credit_card,5,2024-08-10 03:13:07
42592,67,1.5,credit_card,5,2024-08-10 03:43:47
42593,610,10.0,cash,5,2024-08-10 01:32:21
42594,653,20.0,cash,1,2024-08-10 18:41:37
42595,580,10.0,cash,6,2024-08-10 18:44:56
42596,98,10.25,cash,5,2024-08-10 04:45:14
42597,853,12.0,credit_card,5,2024-08-10 21:36:49
42598,96,21.0,credit_card,3,2024-08-10 04:28:28
42599,651,10.25,cash,2,2024-08-10 06:31:47
42600,246,3.5,credit_card,2,2024-08-10 13:32:09
42601,270,27.0,credit_card,4,2024-08-10 04:18:30
42602,766,10.0,cash,5,2024-08-10 00:03:38
42603,300,20.0,cash,4,2024-08-10 19:20:22
42604,115,11.75,cash,5,2024-08-10 23:19:50
42605,561,10.0,credit_card,2,2024-08-10 00:50:25
42606,965,10.0,cash,2,2024-08-10 22:41:01
42607,190,10.25,credit_card,6,2024-08-10 17:47:07
42608,214,12.25,cash,1,2024-08-10 18:03:08
42609,202,10.0,cash,6,2024-08-10 10:09:37
42610,469,30.0,credit_card,6,2024-08-10 14:07:49
42611,604,12.0,credit_card,3,2024-08-10 10:59:58
42612,352,22.0,credit_card,6,2024-08-10 19:47:17
42613,454,0.25,cash,1,2024-08-10 14:27:56
42614,751,11.5,credit_card,2,2024-08-10 00:56:37
42615,863,10.0,cash,4,2024-08-10 23:39:23
42616,496,20.0,credit_card,4,2024-08-10 11:34:12
42617,295,2.0,cash,4,2024-08-10 11:57:27
42618,244,12.0,credit_card,2,2024-08-10 07:01:51
42619,560,10.0,cash,2,2024-08-10 03:54:02
42620,477,12.0,credit_card,6,2024-08-10 02:07:10
42621,978,18.5,credit_card,1,2024-08-10 20:05:00
42622,704,20.0,cash,5,2024-08-10 21:09:53
42623,896,1.0,cash,1,2024-08-10 06:44:40
42624,863,12.0,cash,2,2024-08-10 02:49:22
42625,227,30.0,cash,3,2024-08-10 17:47:46
42626,604,22.0,credit_card,1,2024-08-10 05:36:21
42627,567,12.5,credit_card,4,2024-08-10 22:55:22
42628,285,20.0,cash,1,2024-08-10 21:16:48
42629,235,12.0,credit_card,1,2024-08-10 12:40:33
42630,100,12.0,cash,4,2024-08-10 04:54:38
42631,978,10.0,cash,5,2024-08-10 15:19:48
42632,505,13.0,cash,5,2024-08-10 04:52:58
42633,342,10.0,credit_card,5,2024-08-10 16:23:34
42634,676,22.0,cash,5,2024-08-10 20:43:18
42635,569,25.0,credit_card,1,2024-08-10 08:17:48
42636,647,14.0,credit_card,6,2024-08-10 12:34:36
42637,307,11.5,cash,2,2024-08-10 00:50:45
42638,251,1.5,credit_card,3,2024-08-10 08:03:07
42639,204,22.0,credit_card,3,2024-08-10 20:06:33
42640,971,22.0,credit_card,2,2024-08-10 04:34:34
42641,182,10.0,credit_card,1,2024-08-10 09:03:00
42642,159,12.0,cash,2,2024-08-10 09:43:06
42643,634,20.0,credit_card,1,2024-08-10 00:01:27
42644,500,10.0,cash,2,2024-08-10 05:06:02
42645,855,10.0,credit_card,1,2024-08-10 10:43:14
42646,43,15.0,credit_card,3,2024-08-10 02:10:11
42647,34,14.0,credit_card,4,2024-08-10 06:35:32
42648,653,10.0,credit_card,3,2024-08-10 21:27:19
42649,530,12.0,cash,5,2024-08-10 16:05:12
42650,711,20.0,credit_card,3,2024-08-10 22:34:45
42651,493,10.0,cash,6,2024-08-10 16:22:15
42652,115,22.0,cash,4,2024-08-10 14:50:28
42653,425,20.0,cash,3,2024-08-10 18:27:28
42654,326,12.0,credit_card,3,2024-08-10 13:58:47
42655,441,1.5,cash,1,2024-08-10 17:44:22
42656,856,3.5,credit_card,6,2024-08-10 05:35:12
42657,97,10.0,credit_card,3,2024-08-10 23:01:28
42658,167,25.0,credit_card,4,2024-08-10 20:13:49
42659,278,21.0,cash,4,2024-08-10 11:35:07
42660,739,10.25,cash,5,2024-08-10 16:01:16
42661,501,20.25,cash,5,2024-08-10 21:42:07
42662,673,22.0,credit_card,5,2024-08-10 02:40:09
42663,179,22.0,cash,1,2024-08-10 15:02:16
42664,283,12.0,cash,5,2024-08-11 11:11:58
42665,460,20.25,cash,3,2024-08-11 08:16:46
42666,461,10.0,cash,6,2024-08-11 03:48:38
42667,56,10.0,credit_card,1,2024-08-11 22:56:09
42668,949,12.5,credit_card,5,2024-08-11 18:10:47
42669,639,12.0,cash,2,2024-08-11 13:15:55
42670,240,15.0,cash,2,2024-08-11 04:13:26
42671,302,21.5,credit_card,3,2024-08-11 16:46:53
42672,178,11.0,credit_card,3,2024-08-11 08:15:21
42673,899,22.0,credit_card,2,2024-08-11 16:25:17
42674,170,10.0,credit_card,1,2024-08-11 08:47:07
42675,622,22.0,cash,6,2024-08-11 23:55:09
42676,518,22.0,credit_card,4,2024-08-11 05:08:28
42677,365,3.25,cash,5,2024-08-11 22:13:51
42678,824,10.0,cash,2,2024-08-11 00:06:35
42679,701,22.0,credit_card,5,2024-08-11 21:03:26
42680,974,15.0,cash,5,2024-08-11 02:56:41
42681,369,22.0,credit_card,1,2024-08-11 05:58:22
42682,303,20.0,cash,6,2024-08-11 02:50:19
42683,287,10.25,credit_card,2,2024-08-11 11:58:48
42684,798,20.0,credit_card,6,2024-08-11 06:52:46
42685,963,20.0,cash,2,2024-08-11 19:33:45
42686,606,20.0,cash,2,2024-08-11 10:19:41
42687,122,21.5,cash,1,2024-08-11 16:35:34
42688,912,30.0,credit_card,4,2024-08-11 23:33:21
42689,198,26.0,cash,5,2024-08-11 06:29:46
42690,669,21.0,cash,1,2024-08-11 15:09:27
42691,900,20.0,credit_card,4,2024-08-11 17:55:01
42692,401,12.0,credit_card,6,2024-08-11 02:55:58
42693,816,22.0,credit_card,3,2024-08-11 19:11:44
42694,340,1.5,cash,2,2024-08-11 07:09:47
42695,808,30.0,credit_card,2,2024-08-11 17:19:38
42696,847,2.0,cash,2,2024-08-11 01:30:47
42697,917,3.5,cash,5,2024-08-11 20:27:13
42698,337,20.0,credit_card,3,2024-08-11 17:28:51
42699,732,22.0,cash,3,2024-08-11 06:55:00
42700,716,22.0,cash,6,2024-08-11 17:17:52
42701,650,10.0,credit_card,1,2024-08-11 04:03:58
42702,646,20.0,cash,6,2024-08-11 23:23:04
42703,545,10.0,credit_card,3,2024-08-11 04:48:26
42704,392,11.0,cash,1,2024-08-11 17:04:04
42705,105,1.5,credit_card,1,2024-08-11 16:07:49
42706,501,22.0,cash,1,2024-08-11 03:14:45
42707,469,13.5,cash,6,2024-08-11 18:50:31
42708,57,13.0,cash,1,2024-08-11 05:20:30
42709,992,13.0,cash,5,2024-08-11 06:29:05
42710,576,10.0,cash,3,2024-08-11 17:28:06
42711,44,27.0,credit_card,6,2024-08-11 05:18:06
